# started on Tue Jun 14 14:38:22 2022

     5.001696207,65093788540,,cycles,7906359177,32.92,,
     5.001696207,2427329366,,r0248,7954482552,33.12,,
     5.001696207,302243996,,r0480,8002367287,33.32,,
     5.001696207,196285008604,,r0CA3,8050240478,33.52,,
     5.001696207,401772767,,r40D1,8064064411,33.58,,
     5.001696207,122615,,r8889,8063749725,33.58,,
     5.001696207,30512353,,r0283,8064161975,33.58,,
     5.001696207,969503997,,r3824,8063848529,33.58,,
     5.001696207,166401013,,r010D,8046510804,33.50,,
     5.001696207,22741278,,r01C5,7998654100,33.30,,
     5.001696207,12000001,,r8189,7950338016,33.10,,
     5.001696207,1684849938,,rF824,7902756840,32.91,,
     7.004048482,65234731385,,cycles,8064030505,33.56,,
     7.004048482,2553730913,,r0248,8063878880,33.56,,
     7.004048482,253866368,,r0480,8063854484,33.56,,
     7.004048482,201531038418,,r0CA3,8063924823,33.56,,
     7.004048482,400804327,,r40D1,8063807050,33.56,,
     7.004048482,115663,,r8889,8025116289,33.40,,
     7.004048482,28018963,,r0283,7977070568,33.20,,
     7.004048482,927648509,,r3824,7929205403,33.00,,
     7.004048482,188184726,,r010D,7898522876,32.87,,
     7.004048482,23152988,,r01C5,7937326756,33.04,,
     7.004048482,10732079,,r8189,7985397875,33.24,,
     7.004048482,1680053649,,rF824,8033191579,33.43,,
     9.006225668,65323879903,,cycles,8063935490,33.56,,
     9.006225668,2521947355,,r0248,8051607668,33.51,,
     9.006225668,245870890,,r0480,8003541649,33.31,,
     9.006225668,199299868141,,r0CA3,7955665237,33.11,,
     9.006225668,405034027,,r40D1,7907647310,32.91,,
     9.006225668,115613,,r8889,7910711182,32.93,,
     9.006225668,27621139,,r0283,7958723250,33.13,,
     9.006225668,955508961,,r3824,8006639251,33.32,,
     9.006225668,234204552,,r010D,8054646214,33.52,,
     9.006225668,33513350,,r01C5,8063904601,33.56,,
     9.006225668,14486114,,r8189,8063960431,33.56,,
     9.006225668,1672866135,,rF824,8063922630,33.56,,
    11.008593092,65107003020,,cycles,7937998394,33.03,,
    11.008593092,2519321417,,r0248,7902439535,32.89,,
    11.008593092,242825315,,r0480,7932034057,33.01,,
    11.008593092,201448706508,,r0CA3,7980385101,33.21,,
    11.008593092,402262016,,r40D1,8028098764,33.41,,
    11.008593092,117339,,r8889,8064086534,33.56,,
    11.008593092,27821383,,r0283,8064003049,33.56,,
    11.008593092,932947914,,r3824,8063818035,33.56,,
    11.008593092,179667930,,r010D,8064044507,33.56,,
    11.008593092,30411502,,r01C5,8063667188,33.56,,
    11.008593092,16317632,,r8189,8034229403,33.43,,
    11.008593092,1677576858,,rF824,7986062932,33.23,,
    13.011266794,65185893968,,cycles,7997807485,33.28,,
    13.011266794,2476982107,,r0248,8045855185,33.48,,
    13.011266794,251338761,,r0480,8063965472,33.56,,
    13.011266794,198292735306,,r0CA3,8063885498,33.56,,
    13.011266794,404349052,,r40D1,8063906023,33.56,,
    13.011266794,115395,,r8889,8063931073,33.56,,
    13.011266794,27210474,,r0283,8063572626,33.56,,
    13.011266794,961794788,,r3824,8016342183,33.36,,
    13.011266794,163181192,,r010D,7968369760,33.16,,
    13.011266794,22702792,,r01C5,7920288052,32.96,,
    13.011266794,10784592,,r8189,7902442540,32.89,,
    13.011266794,1683761045,,rF824,7949732338,33.08,,
