# started on Tue May 10 09:39:41 2022

     5.003039384,76144128653,,cycles,7907314671,32.90,,
     5.003039384,88147,,r0248,7931488788,33.00,,
     5.003039384,38042846,,r0480,7979576426,33.20,,
     5.003039384,50842439570,,r0CA3,8027535809,33.40,,
     5.003039384,7143259,,r40D1,8063857188,33.55,,
     5.003039384,389989,,r8889,8063867120,33.55,,
     5.003039384,10044054,,r0283,8063859249,33.55,,
     5.003039384,7427462,,r3824,8063857103,33.55,,
     5.003039384,205879564,,r010D,8060979646,33.54,,
     5.003039384,30312087,,r01C5,8036863155,33.44,,
     5.003039384,11926726,,r8189,7988761079,33.24,,
     5.003039384,27474954,,rF824,7940777879,33.04,,
     7.007195051,76186985026,,cycles,8040177917,33.43,,
     7.007195051,83495,,r0248,8063852958,33.53,,
     7.007195051,38119709,,r0480,8063855163,33.53,,
     7.007195051,51236367019,,r0CA3,8063851910,33.53,,
     7.007195051,7474552,,r40D1,8063855116,33.53,,
     7.007195051,405897,,r8889,8061151359,33.52,,
     7.007195051,10846425,,r0283,8038076195,33.42,,
     7.007195051,7948569,,r3824,7990099169,33.22,,
     7.007195051,236880399,,r010D,7945022001,33.04,,
     7.007195051,32630334,,r01C5,7923930589,32.95,,
     7.007195051,14082559,,r8189,7946959680,33.04,,
     7.007195051,29192064,,rF824,7994941024,33.24,,
     9.008884756,76107061790,,cycles,8063862750,33.57,,
     9.008884756,184164,,r0248,8063883934,33.57,,
     9.008884756,45754009,,r0480,8056616024,33.54,,
     9.008884756,50835445579,,r0CA3,8010350684,33.35,,
     9.008884756,7253696,,r40D1,7962369677,33.15,,
     9.008884756,399287,,r8889,7917075343,32.96,,
     9.008884756,10177052,,r0283,7899416668,32.89,,
     9.008884756,7405115,,r3824,7945625472,33.08,,
     9.008884756,191578520,,r010D,7993613425,33.28,,
     9.008884756,27480720,,r01C5,8038896014,33.47,,
     9.008884756,10108155,,r8189,8063857107,33.57,,
     9.008884756,29636754,,rF824,8063868104,33.57,,
    11.011188407,76199374156,,cycles,7989779028,33.25,,
    11.011188407,81730,,r0248,7941899060,33.05,,
    11.011188407,36907208,,r0480,7903976227,32.90,,
    11.011188407,50028549563,,r0CA3,7925367938,32.99,,
    11.011188407,7001589,,r40D1,7973349471,33.18,,
    11.011188407,387934,,r8889,8021341052,33.38,,
    11.011188407,9887228,,r0283,8062011605,33.55,,
    11.011188407,6870709,,r3824,8063880645,33.56,,
    11.011188407,154045736,,r010D,8063964938,33.56,,
