# started on Mon May  9 18:50:27 2022

     5.001908285,8405126554,,cycles,7988591113,33.12,,
     5.001908285,26848717,,r0248,7997891627,33.16,,
     5.001908285,71783416,,r0480,8022057327,33.26,,
     5.001908285,15726037309,,r0CA3,8046079073,33.36,,
     5.001908285,7770199,,r40D1,8064287366,33.44,,
     5.001908285,384269,,r8889,8063920989,33.44,,
     5.001908285,17415694,,r0283,8063765570,33.44,,
     5.001908285,22367327,,r3824,8063891115,33.44,,
     5.001908285,758402374,,r010D,8063793826,33.44,,
     5.001908285,127866112,,r01C5,8054878712,33.40,,
     5.001908285,32221776,,r8189,8030880201,33.30,,
     5.001908285,118760283,,rF824,8006717355,33.20,,
     7.017906383,8394764011,,cycles,7966557866,33.06,,
     7.017906383,26594367,,r0248,8000660834,33.21,,
     7.017906383,75190371,,r0480,8025219816,33.31,,
     7.017906383,16132480459,,r0CA3,8049480518,33.41,,
     7.017906383,10020848,,r40D1,8064366714,33.47,,
     7.017906383,429777,,r8889,8063843716,33.47,,
     7.017906383,19938718,,r0283,8063665614,33.47,,
     7.017906383,23103083,,r3824,8063855534,33.47,,
     7.017906383,741065440,,r010D,8063109974,33.47,,
     7.017906383,124628019,,r01C5,8029552928,33.33,,
     7.017906383,31145099,,r8189,8005145772,33.22,,
     7.017906383,118880608,,rF824,7980694463,33.12,,
     9.020212053,8367454543,,cycles,8060253184,33.55,,
     9.020212053,26827523,,r0248,8064096707,33.56,,
     9.020212053,74751915,,r0480,8064364702,33.56,,
     9.020212053,15904489605,,r0CA3,8063053780,33.56,,
     9.020212053,9609880,,r40D1,8063781042,33.56,,
     9.020212053,421706,,r8889,8047357438,33.49,,
     9.020212053,20177691,,r0283,7998804013,33.29,,
     9.020212053,22335506,,r3824,7951790302,33.09,,
     9.020212053,734364941,,r010D,7903254455,32.89,,
     9.020212053,123875906,,r01C5,7915720162,32.94,,
     9.020212053,30408582,,r8189,7964007073,33.15,,
     9.020212053,118968302,,rF824,8012330964,33.35,,
    11.021909760,8304203221,,cycles,8063954871,33.57,,
    11.021909760,26675696,,r0248,8063951663,33.57,,
    11.021909760,77731571,,r0480,8019293814,33.39,,
    11.021909760,16067718762,,r0CA3,7971235871,33.19,,
    11.021909760,9267864,,r40D1,7923970344,32.99,,
    11.021909760,506305,,r8889,7892014792,32.86,,
    11.021909760,31822120,,r0283,7936270183,33.04,,
    11.021909760,28305162,,r3824,7984606910,33.24,,
    11.021909760,761096112,,r010D,8031883696,33.44,,
    11.021909760,127178602,,r01C5,8063879751,33.57,,
    11.021909760,32287251,,r8189,8064229816,33.57,,
    11.021909760,119006888,,rF824,8063965738,33.57,,
    13.024212462,8273387294,,cycles,7951596722,33.09,,
    13.024212462,26267380,,r0248,7903345304,32.89,,
    13.024212462,70739091,,r0480,7916422082,32.95,,
    13.024212462,15466408836,,r0CA3,7964326870,33.15,,
    13.024212462,7782632,,r40D1,8011864453,33.35,,
    13.024212462,387248,,r8889,8059924160,33.55,,
    13.024212462,18120496,,r0283,8063861705,33.56,,
    13.024212462,22122535,,r3824,8063785633,33.56,,
    13.024212462,761716267,,r010D,8063622244,33.56,,
    13.024212462,128323468,,r01C5,8063820748,33.56,,
    13.024212462,33510829,,r8189,8046925141,33.49,,
    13.024212462,117356886,,rF824,7999082248,33.29,,
    15.025912503,8262719913,,cycles,7984286402,33.24,,
    15.025912503,26592179,,r0248,8032315194,33.44,,
    15.025912503,71812083,,r0480,8063531064,33.57,,
    15.025912503,15401688979,,r0CA3,8063921356,33.57,,
    15.025912503,7816753,,r40D1,8063636250,33.57,,
    15.025912503,389941,,r8889,8064219998,33.57,,
    15.025912503,17402402,,r0283,8063841074,33.57,,
    15.025912503,22605291,,r3824,8019533080,33.39,,
    15.025912503,751461257,,r010D,7972128980,33.19,,
    15.025912503,126711782,,r01C5,7923509535,32.99,,
    15.025912503,31747104,,r8189,7892617119,32.86,,
    15.025912503,117626321,,rF824,7936485344,33.04,,
    17.028211356,8257969955,,cycles,8063998836,33.56,,
    17.028211356,26421951,,r0248,8063770689,33.56,,
    17.028211356,70370434,,r0480,8063734339,33.56,,
    17.028211356,15393505243,,r0CA3,8047594034,33.49,,
    17.028211356,7640936,,r40D1,7999706304,33.29,,
    17.028211356,370460,,r8889,7951701827,33.09,,
    17.028211356,16906748,,r0283,7904130750,32.90,,
    17.028211356,22092834,,r3824,7916094038,32.95,,
    17.028211356,756528378,,r010D,7963545270,33.14,,
    17.028211356,127409377,,r01C5,8011778648,33.34,,
    17.028211356,32999361,,r8189,8059373911,33.54,,
    17.028211356,116819195,,rF824,8063548867,33.56,,
    19.029915357,8269607671,,cycles,8020071570,33.39,,
    19.029915357,26553594,,r0248,7971764260,33.19,,
    19.029915357,71586731,,r0480,7924308065,32.99,,
    19.029915357,15411602810,,r0CA3,7891990119,32.86,,
    19.029915357,7756644,,r40D1,7936023248,33.04,,
    19.029915357,376491,,r8889,7984072703,33.24,,
    19.029915357,17489654,,r0283,8031686394,33.44,,
    19.029915357,22259442,,r3824,8064075553,33.57,,
    19.029915357,757003395,,r010D,8063876641,33.57,,
    19.029915357,127682327,,r01C5,8064140262,33.57,,
    19.029915357,32559106,,r8189,8063982888,33.57,,
    19.029915357,118006399,,rF824,8063963513,33.57,,
    21.032209716,8275576499,,cycles,7915799926,32.95,,
    21.032209716,26540106,,r0248,7963489190,33.14,,
    21.032209716,72239560,,r0480,8011453661,33.34,,
    21.032209716,15429251061,,r0CA3,8059667908,33.54,,
    21.032209716,7649852,,r40D1,8063749037,33.56,,
    21.032209716,368932,,r8889,8063963425,33.56,,
    21.032209716,17052245,,r0283,8064376451,33.56,,
    21.032209716,22198106,,r3824,8064057523,33.56,,
    21.032209716,755127421,,r010D,8047647436,33.49,,
    21.032209716,127073896,,r01C5,7999738686,33.29,,
    21.032209716,31976858,,r8189,7951360539,33.09,,
    21.032209716,117569970,,rF824,7903464475,32.89,,
    23.033909289,8363988606,,cycles,8064074856,33.57,,
    23.033909289,26687233,,r0248,8064366636,33.57,,
    23.033909289,74116673,,r0480,8064210500,33.57,,
    23.033909289,15394124702,,r0CA3,8064049111,33.57,,
    23.033909289,7819227,,r40D1,8063366167,33.57,,
    23.033909289,390666,,r8889,8020019532,33.39,,
    23.033909289,19183850,,r0283,7972367466,33.19,,
    23.033909289,22612953,,r3824,7924559108,32.99,,
    23.033909289,751733661,,r010D,7892781360,32.86,,
    23.033909289,126466102,,r01C5,7935797861,33.04,,
    23.033909289,32261259,,r8189,7983608094,33.24,,
    23.033909289,118712467,,rF824,8031577780,33.44,,
    25.036220259,8143159391,,cycles,8063685503,33.56,,
    25.036220259,26214914,,r0248,8047455577,33.49,,
    25.036220259,72318968,,r0480,8000208323,33.30,,
    25.036220259,15138100523,,r0CA3,7952130924,33.10,,
    25.036220259,7554177,,r40D1,7903679430,32.89,,
    25.036220259,373057,,r8889,7915407882,32.94,,
    25.036220259,17542867,,r0283,7963353558,33.14,,
    25.036220259,21754786,,r3824,8011433153,33.34,,
    25.036220259,741019792,,r010D,8059819604,33.54,,
    25.036220259,124593053,,r01C5,8064318360,33.56,,
    25.036220259,32174608,,r8189,8063620475,33.56,,
    25.036220259,114944278,,rF824,8063619326,33.56,,
    27.037908362,7965750656,,cycles,7923834681,32.99,,
    27.037908362,25630486,,r0248,7892287308,32.86,,
    27.037908362,72065829,,r0480,7936412560,33.04,,
    27.037908362,14909177691,,r0CA3,7984106162,33.24,,
    27.037908362,7494377,,r40D1,8031776577,33.44,,
    27.037908362,372206,,r8889,8064194334,33.57,,
    27.037908362,17517879,,r0283,8062899218,33.57,,
    27.037908362,21346417,,r3824,8063618189,33.57,,
    27.037908362,730032798,,r010D,8064012004,33.57,,
    27.037908362,122809400,,r01C5,8063188302,33.57,,
    27.037908362,31102032,,r8189,8020436942,33.39,,
    27.037908362,113669024,,rF824,7972023424,33.19,,
    29.040215802,8020241719,,cycles,8012087824,33.35,,
    29.040215802,25344693,,r0248,8060575031,33.55,,
    29.040215802,73243844,,r0480,8063377391,33.56,,
    29.040215802,15051939295,,r0CA3,8062852474,33.56,,
    29.040215802,7596239,,r40D1,8063695756,33.56,,
    29.040215802,380432,,r8889,8063304586,33.56,,
    29.040215802,18077466,,r0283,8048415118,33.50,,
    29.040215802,21525372,,r3824,8000205611,33.30,,
    29.040215802,730624704,,r010D,7951629934,33.09,,
    29.040215802,122878022,,r01C5,7903526836,32.89,,
    29.040215802,31680216,,r8189,7915496407,32.94,,
    29.040215802,113758545,,rF824,7964232059,33.15,,
    31.041908714,8100527586,,cycles,8063996991,33.57,,
    31.041908714,25633988,,r0248,8063663246,33.57,,
    31.041908714,71721660,,r0480,8063536583,33.57,,
    31.041908714,15155863642,,r0CA3,8020573579,33.39,,
    31.041908714,7593004,,r40D1,7972110560,33.19,,
    31.041908714,375722,,r8889,7924166309,32.99,,
    31.041908714,17709301,,r0283,7892062249,32.86,,
    31.041908714,21660640,,r3824,7935570215,33.04,,
    31.041908714,744165433,,r010D,7983717752,33.24,,
    31.041908714,124775979,,r01C5,8032008849,33.44,,
    31.041908714,31946044,,r8189,8064276255,33.57,,
    31.041908714,115486549,,rF824,8063679590,33.57,,
    33.044211958,8177539238,,cycles,7999098754,33.29,,
    33.044211958,26380343,,r0248,7951538336,33.09,,
    33.044211958,72398676,,r0480,7903345265,32.89,,
    33.044211958,15329922838,,r0CA3,7916576045,32.95,,
    33.044211958,7843392,,r40D1,7963792968,33.14,,
    33.044211958,381397,,r8889,8012133823,33.35,,
    33.044211958,18374149,,r0283,8059861326,33.54,,
    33.044211958,22381832,,r3824,8063905088,33.56,,
    33.044211958,735206738,,r010D,8064313490,33.56,,
    33.044211958,123684876,,r01C5,8063527041,33.56,,
    33.044211958,30339230,,r8189,8063992791,33.56,,
