# started on Mon May  9 21:42:27 2022

     5.003752604,1910134899,,cycles,7915016290,32.93,,
     5.003752604,4088295,,r0248,7952275538,33.09,,
     5.003752604,279892327,,r0480,7997935048,33.28,,
     5.003752604,8975743657,,r0CA3,8045608850,33.48,,
     5.003752604,9680396,,r40D1,8062160841,33.55,,
     5.003752604,1654336,,r8889,8061552171,33.54,,
     5.003752604,83123974,,r0283,8063676210,33.55,,
     5.003752604,25934028,,r3824,8062803769,33.55,,
     5.003752604,75599742,,r010D,8055680497,33.52,,
     5.003752604,8075486,,r01C5,8019040746,33.37,,
     5.003752604,7039501,,r8189,7971197919,33.17,,
     5.003752604,31041457,,rF824,7924328956,32.97,,
     7.005484029,1703432519,,cycles,8057437165,33.54,,
     7.005484029,3657863,,r0248,8065165458,33.58,,
     7.005484029,242751323,,r0480,8066147832,33.58,,
     7.005484029,7629268054,,r0CA3,8065312181,33.58,,
     7.005484029,8170435,,r40D1,8063711689,33.57,,
     7.005484029,1453976,,r8889,8038648697,33.46,,
     7.005484029,76003931,,r0283,7990865071,33.27,,
     7.005484029,24027521,,r3824,7942550143,33.06,,
     7.005484029,69702416,,r010D,7900198932,32.89,,
     7.005484029,7715390,,r01C5,7917305699,32.96,,
     7.005484029,6363571,,r8189,7964060673,33.15,,
     7.005484029,27158745,,rF824,8013209305,33.36,,
     9.007735951,2009937277,,cycles,8064445540,33.57,,
     9.007735951,4190877,,r0248,8056415235,33.53,,
     9.007735951,269092485,,r0480,8018766996,33.38,,
     9.007735951,8811827493,,r0CA3,7967500018,33.16,,
     9.007735951,9193921,,r40D1,7919337207,32.96,,
     9.007735951,1600704,,r8889,7902744619,32.89,,
     9.007735951,82636437,,r0283,7939727571,33.05,,
     9.007735951,26071512,,r3824,7990051752,33.26,,
     9.007735951,74788961,,r010D,8040583121,33.47,,
     9.007735951,8370683,,r01C5,8065202928,33.57,,
     9.007735951,6986599,,r8189,8065865204,33.57,,
     9.007735951,30760606,,rF824,8066811403,33.58,,
    11.009525642,2279896082,,cycles,7946411577,33.08,,
    11.009525642,4545829,,r0248,7908502982,32.92,,
    11.009525642,299173092,,r0480,7918581611,32.96,,
    11.009525642,9538881509,,r0CA3,7965908421,33.16,,
    11.009525642,10090877,,r40D1,8013310261,33.36,,
    11.009525642,1760055,,r8889,8051051830,33.51,,
    11.009525642,89813573,,r0283,8065163394,33.57,,
    11.009525642,28247310,,r3824,8066670596,33.58,,
    11.009525642,82202505,,r010D,8063962165,33.57,,
    11.009525642,9428539,,r01C5,8064257347,33.57,,
    11.009525642,7673780,,r8189,8040284774,33.47,,
    11.009525642,34933777,,rF824,7991532719,33.27,,
    13.011790044,2117001717,,cycles,7991951609,33.27,,
    13.011790044,4224884,,r0248,8041958452,33.47,,
    13.011790044,290395716,,r0480,8065281699,33.57,,
    13.011790044,9281160404,,r0CA3,8063861163,33.56,,
    13.011790044,9983428,,r40D1,8062231172,33.56,,
    13.011790044,1755548,,r8889,8062882706,33.56,,
    13.011790044,90569145,,r0283,8057457708,33.54,,
    13.011790044,29152334,,r3824,8021141718,33.39,,
    13.011790044,83382828,,r010D,7971000465,33.18,,
    13.011790044,8995903,,r01C5,7920311445,32.97,,
    13.011790044,7381822,,r8189,7902147240,32.89,,
    13.011790044,33304096,,rF824,7939752395,33.05,,
    15.013523428,1985043818,,cycles,8065979461,33.58,,
    15.013523428,4262886,,r0248,8064506601,33.57,,
    15.013523428,283907767,,r0480,8063861811,33.57,,
    15.013523428,9304540666,,r0CA3,8040721904,33.47,,
    15.013523428,10111373,,r40D1,7992476555,33.27,,
    15.013523428,1756966,,r8889,7947184348,33.08,,
    15.013523428,90241537,,r0283,7905604195,32.91,,
    15.013523428,28884260,,r3824,7917175306,32.96,,
    15.013523428,82472700,,r010D,7963769702,33.15,,
    15.013523428,8995311,,r01C5,8010540907,33.35,,
    15.013523428,7242160,,r8189,8052861193,33.52,,
    15.013523428,31744563,,rF824,8064370913,33.57,,
    17.015760346,2137281020,,cycles,8020134542,33.38,,
    17.015760346,4421864,,r0248,7972294341,33.19,,
    17.015760346,290327011,,r0480,7923404416,32.98,,
    17.015760346,9363955785,,r0CA3,7904662324,32.90,,
    17.015760346,10086166,,r40D1,7941466879,33.06,,
    17.015760346,1727010,,r8889,7988554321,33.25,,
    17.015760346,88222484,,r0283,8037271441,33.46,,
    17.015760346,27552663,,r3824,8060970488,33.55,,
    17.015760346,78022137,,r010D,8061878271,33.56,,
    17.015760346,8799226,,r01C5,8062649680,33.56,,
    17.015760346,7436767,,r8189,8062822006,33.56,,
    17.015760346,33621060,,rF824,8058141079,33.54,,
    19.017430475,2001148525,,cycles,7918338380,32.96,,
    19.017430475,4247477,,r0248,7966072431,33.16,,
    19.017430475,261617950,,r0480,8015881871,33.37,,
    19.017430475,8237410405,,r0CA3,8057272784,33.54,,
    19.017430475,8927778,,r40D1,8064909867,33.57,,
    19.017430475,1663770,,r8889,8059774456,33.55,,
    19.017430475,87037380,,r0283,8059464994,33.55,,
    19.017430475,28816520,,r3824,8059795287,33.55,,
    19.017430475,80857698,,r010D,8038532480,33.46,,
    19.017430475,8839193,,r01C5,7996009729,33.29,,
    19.017430475,7324684,,r8189,7946509466,33.08,,
    19.017430475,32836785,,rF824,7904617764,32.91,,
    21.019720437,1937245103,,cycles,8061968529,33.55,,
    21.019720437,4277287,,r0248,8065086748,33.57,,
    21.019720437,276810910,,r0480,8065871705,33.57,,
    21.019720437,8920909497,,r0CA3,8063465023,33.56,,
    21.019720437,9560926,,r40D1,8056491090,33.53,,
    21.019720437,1644161,,r8889,8016028005,33.36,,
    21.019720437,84287582,,r0283,7969612616,33.17,,
    21.019720437,25912361,,r3824,7926256979,32.99,,
    21.019720437,77653505,,r010D,7908010687,32.91,,
    21.019720437,8721709,,r01C5,7945210723,33.07,,
    21.019720437,7226221,,r8189,7990842813,33.26,,
    21.019720437,31771563,,rF824,8036602309,33.45,,
    23.021522573,2227664730,,cycles,8061715310,33.56,,
    23.021522573,3849117,,r0248,8035895573,33.45,,
    23.021522573,290411236,,r0480,7991946845,33.27,,
    23.021522573,9489395541,,r0CA3,7943395924,33.07,,
