# started on Tue Jun 14 14:38:58 2022

     5.002209954,65314341324,,cycles,7893991741,32.86,,
     5.002209954,2446047476,,r0248,7938956476,33.05,,
     5.002209954,381491746,,r0480,7986858235,33.25,,
     5.002209954,198628049268,,r0CA3,8034888562,33.45,,
     5.002209954,416199933,,r40D1,8063902719,33.57,,
     5.002209954,1158947,,r8889,8063766592,33.57,,
     5.002209954,124751926,,r0283,8063957026,33.57,,
     5.002209954,957546694,,r3824,8063842518,33.57,,
     5.002209954,215869862,,r010D,8063942785,33.57,,
     5.002209954,29800622,,r01C5,8019157210,33.38,,
     5.002209954,12753484,,r8189,7971043348,33.18,,
     5.002209954,1657697040,,rF824,7923100233,32.98,,
     7.004376338,64968779187,,cycles,8060762658,33.55,,
     7.004376338,2347074396,,r0248,8063994537,33.56,,
     7.004376338,365972678,,r0480,8063899426,33.56,,
     7.004376338,195947351124,,r0CA3,8063937865,33.56,,
     7.004376338,418195567,,r40D1,8063975440,33.56,,
     7.004376338,1143807,,r8889,8044679392,33.48,,
     7.004376338,118944400,,r0283,7996875771,33.28,,
     7.004376338,984111498,,r3824,7948747171,33.08,,
     7.004376338,162588253,,r010D,7900839161,32.89,,
     7.004376338,23162492,,r01C5,7916769039,32.95,,
     7.004376338,10961024,,r8189,7964670737,33.15,,
     7.004376338,1688043592,,rF824,8012761838,33.35,,
     9.006726717,64851906079,,cycles,8063964619,33.56,,
     9.006726717,2466123408,,r0248,8063981339,33.56,,
     9.006726717,374471287,,r0480,8024955209,33.40,,
     9.006726717,197981721306,,r0CA3,7976916908,33.20,,
     9.006726717,417550890,,r40D1,7928986852,33.00,,
     9.006726717,1145164,,r8889,7900166999,32.88,,
     9.006726717,120704383,,r0283,7938966244,33.04,,
     9.006726717,960758437,,r3824,7987128623,33.24,,
     9.006726717,171835369,,r010D,8034984054,33.44,,
     9.006726717,18198469,,r01C5,8063830019,33.56,,
     9.006726717,8118463,,r8189,8064013012,33.56,,
     9.006726717,1695167632,,rF824,8063890541,33.56,,
    11.008891662,65305560600,,cycles,7955401966,33.11,,
    11.008891662,2450546533,,r0248,7907328267,32.91,,
    11.008891662,392406662,,r0480,7910870837,32.93,,
    11.008891662,199040642371,,r0CA3,7958851846,33.13,,
    11.008891662,413367585,,r40D1,8006670947,33.32,,
    11.008891662,1188565,,r8889,8054762937,33.53,,
    11.008891662,126277433,,r0283,8063830961,33.56,,
    11.008891662,930412343,,r3824,8064026484,33.56,,
    11.008891662,191993174,,r010D,8063930926,33.56,,
    11.008891662,24399473,,r01C5,8063923849,33.56,,
    11.008891662,10874910,,r8189,8051442053,33.51,,
    11.008891662,1668234442,,rF824,8003264603,33.31,,
    13.011229733,65025849624,,cycles,7980674456,33.21,,
    13.011229733,2346158303,,r0248,8028554403,33.41,,
    13.011229733,360080820,,r0480,8063927540,33.56,,
    13.011229733,197783544402,,r0CA3,8063906112,33.56,,
    13.011229733,413979606,,r40D1,8063904274,33.56,,
    13.011229733,1171697,,r8889,8063933494,33.56,,
    13.011229733,119269338,,r0283,8063860032,33.56,,
    13.011229733,965425951,,r3824,8030993092,33.42,,
    13.011229733,186652213,,r010D,7982937320,33.22,,
    13.011229733,23613139,,r01C5,7935017973,33.02,,
    13.011229733,11369446,,r8189,7899629318,32.88,,
    13.011229733,1675076762,,rF824,7932476876,33.01,,
    15.013427184,64891793749,,cycles,8063989814,33.56,,
    15.013427184,2424206071,,r0248,8063944936,33.56,,
    15.013427184,340923212,,r0480,8063834091,33.56,,
    15.013427184,196305620934,,r0CA3,8057847719,33.54,,
    15.013427184,416004384,,r40D1,8009546880,33.34,,
    15.013427184,1171084,,r8889,7961855646,33.14,,
    15.013427184,117712870,,r0283,7913614942,32.94,,
    15.013427184,954689251,,r3824,7904871332,32.90,,
    15.013427184,151065973,,r010D,7952909724,33.10,,
    15.013427184,17837096,,r01C5,8000649943,33.30,,
    15.013427184,8192640,,r8189,8049006633,33.50,,
    15.013427184,1689513041,,rF824,8063720177,33.56,,
    17.015765603,64922021459,,cycles,8037341483,33.45,,
    17.015765603,2424764029,,r0248,7989453386,33.25,,
    17.015765603,354163712,,r0480,7941368759,33.05,,
    17.015765603,195178361577,,r0CA3,7899678340,32.88,,
    17.015765603,416617658,,r40D1,7926106338,32.99,,
    17.015765603,1171168,,r8889,7974071135,33.19,,
    17.015765603,117564011,,r0283,8022147992,33.39,,
    17.015765603,947202146,,r3824,8063893858,33.56,,
    17.015765603,188098044,,r010D,8064005454,33.56,,
    17.015765603,23627972,,r01C5,8063931702,33.56,,
    17.015765603,10744841,,r8189,8063936389,33.56,,
    17.015765603,1703347252,,rF824,8063938416,33.56,,
    19.018204164,64940984088,,cycles,7901946044,32.88,,
    19.018204164,2415510662,,r0248,7946478949,33.07,,
    19.018204164,348522342,,r0480,7994516317,33.27,,
    19.018204164,195102195877,,r0CA3,8042306116,33.47,,
    19.018204164,416986811,,r40D1,8063883338,33.56,,
    19.018204164,1170248,,r8889,8063777894,33.56,,
    19.018204164,116586604,,r0283,8063887551,33.56,,
    19.018204164,970543611,,r3824,8063998409,33.56,,
    19.018204164,162844093,,r010D,8063957094,33.56,,
    19.018204164,23571787,,r01C5,8019624500,33.37,,
    19.018204164,12751810,,r8189,7971478696,33.17,,
    19.018204164,1668806280,,rF824,7923579652,32.97,,
    21.020375201,64863728073,,cycles,8060260038,33.55,,
    21.020375201,2381300023,,r0248,8063944134,33.56,,
    21.020375201,342737745,,r0480,8063832580,33.56,,
    21.020375201,192945741740,,r0CA3,8063881464,33.56,,
    21.020375201,413723562,,r40D1,8063964799,33.56,,
    21.020375201,1168810,,r8889,8046201804,33.49,,
    21.020375201,116851469,,r0283,7998418578,33.29,,
    21.020375201,952654390,,r3824,7950199383,33.09,,
    21.020375201,150119608,,r010D,7902422010,32.89,,
    21.020375201,17755383,,r01C5,7916326396,32.95,,
    21.020375201,8032947,,r8189,7964229823,33.15,,
    21.020375201,1712171789,,rF824,8012406260,33.35,,
    23.022758541,64920588313,,cycles,8063973088,33.56,,
    23.022758541,2405975053,,r0248,8063817022,33.56,,
    23.022758541,349404087,,r0480,8025389787,33.40,,
    23.022758541,196232207406,,r0CA3,7977211252,33.20,,
    23.022758541,415561345,,r40D1,7929330089,33.00,,
    23.022758541,1171294,,r8889,7898968265,32.88,,
    23.022758541,117791012,,r0283,7937368456,33.04,,
    23.022758541,957787911,,r3824,7985585405,33.24,,
    23.022758541,199224516,,r010D,8033407346,33.44,,
    23.022758541,21260133,,r01C5,8063996931,33.56,,
    23.022758541,8327992,,r8189,8063971830,33.56,,
    23.022758541,1695893548,,rF824,8063926789,33.56,,
    25.024886335,64860528975,,cycles,7954744771,33.11,,
    25.024886335,2442032781,,r0248,7906838102,32.91,,
    25.024886335,345650896,,r0480,7910601177,32.93,,
    25.024886335,195199386269,,r0CA3,7958521276,33.13,,
    25.024886335,418142372,,r40D1,8006582768,33.33,,
    25.024886335,1169842,,r8889,8054495973,33.53,,
    25.024886335,116601479,,r0283,8063922667,33.56,,
    25.024886335,962669717,,r3824,8063900404,33.56,,
    25.024886335,200437971,,r010D,8063894397,33.56,,
    25.024886335,29158723,,r01C5,8063895166,33.56,,
    25.024886335,13589480,,r8189,8050816957,33.51,,
    25.024886335,1669966809,,rF824,8002915879,33.31,,
    27.027297255,64880367325,,cycles,7981061735,33.21,,
    27.027297255,2367453922,,r0248,8029043918,33.41,,
    27.027297255,345471810,,r0480,8063954893,33.56,,
    27.027297255,193333787435,,r0CA3,8063843844,33.56,,
    27.027297255,412519535,,r40D1,8063968307,33.56,,
    27.027297255,1171584,,r8889,8063868031,33.56,,
    27.027297255,117438424,,r0283,8064016005,33.56,,
    27.027297255,978242047,,r3824,8031895119,33.43,,
    27.027297255,150072343,,r010D,7983808023,33.23,,
    27.027297255,17751428,,r01C5,7935920092,33.03,,
    27.027297255,8970215,,r8189,7900791222,32.88,,
    27.027297255,1691101518,,rF824,7932981803,33.01,,
    29.029404523,64831846361,,cycles,8063917118,33.56,,
    29.029404523,2421559006,,r0248,8063903823,33.56,,
    29.029404523,355799266,,r0480,8063944886,33.56,,
    29.029404523,195060229837,,r0CA3,8056935878,33.54,,
    29.029404523,416306115,,r40D1,8009073427,33.34,,
    29.029404523,1169318,,r8889,7960974284,33.14,,
    29.029404523,117094555,,r0283,7913103331,32.94,,
    29.029404523,944943800,,r3824,7903988635,32.90,,
    29.029404523,177012041,,r010D,7951950953,33.10,,
    29.029404523,18507575,,r01C5,8000062408,33.30,,
    29.029404523,8077808,,r8189,8047891886,33.50,,
    29.029404523,1707783849,,rF824,8064017129,33.57,,
    31.031770458,64858159625,,cycles,8037443843,33.45,,
    31.031770458,2400771754,,r0248,7989610324,33.25,,
    31.031770458,345141656,,r0480,7941496793,33.05,,
    31.031770458,195427584447,,r0CA3,7900430592,32.88,,
    31.031770458,417341153,,r40D1,7926785181,32.99,,
    31.031770458,1171365,,r8889,7974637910,33.19,,
    31.031770458,117625705,,r0283,8022831998,33.39,,
    31.031770458,961753671,,r3824,8063841319,33.56,,
    31.031770458,209816179,,r010D,8063956610,33.56,,
    31.031770458,28828604,,r01C5,8063945005,33.56,,
    31.031770458,12213878,,r8189,8063865506,33.56,,
    31.031770458,1674786088,,rF824,8063964077,33.56,,
    33.034200407,64846500008,,cycles,7901242509,32.88,,
    33.034200407,2353918808,,r0248,7946366706,33.07,,
    33.034200407,343491574,,r0480,7994286845,33.27,,
    33.034200407,193723577330,,r0CA3,8042326103,33.47,,
    33.034200407,415817672,,r40D1,8063935682,33.56,,
    33.034200407,1173121,,r8889,8063917514,33.56,,
    33.034200407,117303663,,r0283,8063954530,33.56,,
    33.034200407,967556027,,r3824,8063906312,33.56,,
    33.034200407,150436056,,r010D,8064000849,33.56,,
    33.034200407,17708949,,r01C5,8018983033,33.37,,
    33.034200407,8209728,,r8189,7971025308,33.17,,
    33.034200407,1693630665,,rF824,7923034250,32.97,,
    35.036369804,64848943204,,cycles,8060892059,33.55,,
    35.036369804,2434403024,,r0248,8063980777,33.56,,
    35.036369804,351751775,,r0480,8063862953,33.56,,
    35.036369804,195320220440,,r0CA3,8063972043,33.56,,
    35.036369804,413836614,,r40D1,8063861663,33.56,,
    35.036369804,1171915,,r8889,8044586913,33.48,,
    35.036369804,117805480,,r0283,7996634053,33.28,,
    35.036369804,961340655,,r3824,7948645678,33.08,,
    35.036369804,149288343,,r010D,7900757138,32.88,,
    35.036369804,17718963,,r01C5,7916807048,32.95,,
    35.036369804,8010100,,r8189,7964879291,33.15,,
    35.036369804,1688355033,,rF824,8012757171,33.35,,
